file,mean,std,min,max
train_00254.png,129.5328369140625,60.65441131591797,8,251
train_00255.png,135.67953491210938,61.15177536010742,0,255
train_00256.png,125.31377410888672,45.41056442260742,0,199
train_00257.png,65.7355728149414,70.83192443847656,0,255
train_00258.png,137.2542266845703,47.405059814453125,0,253
train_00259.png,125.47760009765625,59.97701644897461,0,255
train_00260.png,143.53555297851562,60.65397262573242,0,253
train_00261.png,162.05931091308594,69.80415344238281,0,255
train_00262.png,114.7761459350586,36.100528717041016,5,255
train_00263.png,226.1269073486328,41.27334976196289,85,255
train_00264.png,147.97305297851562,59.949832916259766,34,241
train_00265.png,152.88711547851562,52.620582580566406,2,244
train_00266.png,58.685428619384766,68.3886947631836,0,255
train_00267.png,137.69100952148438,66.44461822509766,0,255
train_00268.png,240.9419708251953,32.560569763183594,97,255
train_00269.png,107.4504165649414,50.361141204833984,0,222
train_00270.png,133.8656005859375,54.04124450683594,0,255
train_00271.png,68.3458251953125,75.04632568359375,0,255
train_00272.png,131.24928283691406,47.16651153564453,0,255
train_00273.png,138.15106201171875,60.17194747924805,17,255
train_00274.png,75.65226745605469,52.54978942871094,0,196
train_00275.png,160.4530487060547,46.11881637573242,0,255
train_00276.png,156.48931884765625,47.956947326660156,0,255
train_00277.png,134.2835693359375,54.42598342895508,0,254
train_00278.png,157.76641845703125,63.29899978637695,0,255
train_00279.png,103.55309295654297,98.80182647705078,0,255
train_00280.png,89.32453918457031,87.34758758544922,0,255
train_00281.png,64.9582290649414,77.2875747680664,0,255
train_00282.png,126.52001190185547,58.846073150634766,0,255
train_00283.png,144.73397827148438,42.41575622558594,20,252
train_00284.png,114.9864501953125,68.78504943847656,0,254
train_00285.png,63.202884674072266,68.17755126953125,0,255
train_00286.png,146.2421112060547,67.63296508789062,19,255
train_00287.png,134.8616943359375,54.13788604736328,0,255
train_00288.png,135.13194274902344,48.07441329956055,29,244
train_00289.png,191.96388244628906,53.137977600097656,64,255
train_00290.png,151.32070922851562,29.248083114624023,40,255
train_00291.png,100.92498779296875,39.12963104248047,0,187
train_00292.png,117.58657836914062,58.60185623168945,19,253
train_00293.png,107.83219146728516,39.37084197998047,9,255
train_00294.png,153.3245391845703,53.00968933105469,10,255
train_00295.png,78.74633026123047,80.93855285644531,0,255
train_00296.png,151.34661865234375,61.18656921386719,0,255
train_00297.png,64.01331329345703,82.0599594116211,0,255
train_00298.png,97.95894622802734,53.272037506103516,11,255
train_00299.png,154.5562744140625,55.149539947509766,0,255
train_00300.png,164.1639862060547,59.08675003051758,8,255
train_00301.png,81.25908660888672,49.59292984008789,0,207
train_00302.png,147.9044189453125,52.59037399291992,27,247
train_00303.png,117.53173065185547,83.66106414794922,0,251
train_00304.png,112.67961120605469,69.51010131835938,0,255
train_00305.png,73.66031646728516,82.00769805908203,0,255
train_00306.png,71.55484771728516,71.2522201538086,0,255
train_00307.png,78.09510803222656,77.5615234375,0,255
train_00308.png,99.1472396850586,43.276119232177734,2,255
train_00309.png,140.81536865234375,59.87666320800781,22,252
train_00310.png,69.80022430419922,77.81595611572266,0,255
train_00311.png,130.8222198486328,54.766319274902344,0,255
train_00312.png,109.4161376953125,50.3441047668457,0,255
train_00313.png,112.10260009765625,28.2032470703125,30,255
train_00314.png,161.17881774902344,66.2104263305664,13,255
train_00315.png,199.20184326171875,49.6314582824707,56,255
train_00316.png,139.0060577392578,64.2028579711914,6,253
train_00317.png,61.7083854675293,73.49440002441406,0,255
train_00318.png,101.40840148925781,47.87327194213867,0,255
train_00319.png,136.29855346679688,54.83710861206055,0,255
train_00320.png,138.25828552246094,52.80934524536133,0,255
train_00321.png,111.56967163085938,91.59114074707031,0,255
train_00322.png,127.21086120605469,59.98170471191406,0,255
train_00323.png,130.5255126953125,66.86185455322266,23,254
train_00324.png,136.67068481445312,47.04486083984375,36,255
train_00325.png,67.9462661743164,65.10575866699219,0,218
train_00326.png,132.63543701171875,55.015201568603516,0,255
train_00327.png,127.3575439453125,54.970603942871094,22,238
train_00328.png,71.4170150756836,80.84382629394531,0,255
train_00329.png,130.5504608154297,43.79310607910156,22,246
train_00330.png,191.02989196777344,43.908817291259766,83,255
train_00331.png,65.15856170654297,78.08120727539062,0,255
train_00332.png,58.12491989135742,66.87298583984375,0,255
train_00333.png,52.18415069580078,38.0362663269043,0,179
train_00334.png,135.42459106445312,60.45541763305664,0,255
train_00335.png,83.94554901123047,86.35091400146484,0,255
train_00336.png,154.26124572753906,56.749534606933594,21,255
train_00337.png,130.363525390625,48.526424407958984,0,255
train_00338.png,144.0020751953125,65.1290512084961,0,255
train_00339.png,87.7644271850586,96.26915740966797,0,255
train_00340.png,72.6436538696289,82.45001220703125,0,255
train_00341.png,71.67642211914062,75.5428237915039,0,255
train_00342.png,83.97783660888672,79.45404815673828,0,255
train_00343.png,144.93263244628906,72.32247924804688,0,255
train_00344.png,159.50518798828125,47.32075881958008,36,255
train_00345.png,223.34503173828125,40.77619171142578,37,255
train_00346.png,187.3534698486328,45.80052947998047,47,255
train_00347.png,93.81114196777344,77.61197662353516,0,254
train_00348.png,61.476959228515625,73.58519744873047,0,254
train_00349.png,147.13966369628906,28.531373977661133,49,210
train_00350.png,82.60283660888672,73.21107482910156,0,255
train_00351.png,115.18319702148438,51.747745513916016,0,255
train_00352.png,120.65425872802734,36.67957305908203,0,248
train_00353.png,33.829559326171875,54.851036071777344,0,240
train_00354.png,84.66533660888672,88.65040588378906,0,255
train_00355.png,83.44395446777344,69.95509338378906,0,255
train_00356.png,153.2482452392578,42.39881896972656,0,255
train_00357.png,152.0137176513672,60.402408599853516,29,252
train_00358.png,97.06712341308594,66.76394653320312,0,249
train_00359.png,147.45225524902344,57.089569091796875,17,255
train_00360.png,149.2206573486328,54.24559020996094,23,255
train_00361.png,59.800384521484375,69.47692108154297,0,255
train_00362.png,115.65696716308594,20.532243728637695,46,179
train_00363.png,66.90936279296875,61.16028594970703,0,253
train_00364.png,129.0335693359375,47.43122482299805,0,247
train_00365.png,159.44100952148438,48.38786697387695,33,255
train_00366.png,118.68383026123047,50.75994873046875,1,241
train_00367.png,78.05054473876953,51.90818405151367,0,219
train_00368.png,97.15361785888672,70.56501007080078,0,255
train_00369.png,89.03507995605469,35.05485916137695,1,196
train_00370.png,102.10211944580078,23.306739807128906,36,165
train_00371.png,121.9636459350586,57.750885009765625,0,219
train_00372.png,83.16175079345703,78.73845672607422,0,255
train_00373.png,81.59486389160156,78.58197021484375,0,255
train_00374.png,102.34566497802734,94.23944091796875,0,255
train_00375.png,66.48262023925781,49.437835693359375,0,184
train_00376.png,148.55125427246094,59.27815628051758,7,255
train_00377.png,1.3831313848495483,8.040507316589355,0,74
train_00378.png,71.23828125,40.646827697753906,0,177
train_00379.png,148.69570922851562,46.715370178222656,37,255
train_00380.png,65.26992797851562,79.59254455566406,0,255
train_00381.png,227.50860595703125,36.076541900634766,92,255
train_00382.png,116.64732360839844,51.62324142456055,0,252
train_00383.png,59.56752395629883,76.28544616699219,0,255
train_00384.png,149.2349395751953,48.624046325683594,34,255
train_00385.png,162.88926696777344,68.60455322265625,0,255
train_00386.png,92.61679077148438,58.0815544128418,0,254
train_00387.png,108.30397033691406,39.32061767578125,6,230
train_00388.png,154.94093322753906,50.9715461730957,0,255
train_00389.png,215.4042510986328,44.37310791015625,73,255
train_00390.png,126.58219146728516,70.40846252441406,0,255
train_00391.png,72.96070098876953,83.86700439453125,0,255
train_00392.png,225.2679443359375,43.653987884521484,103,255
train_00393.png,68.9621353149414,74.54886627197266,0,255
train_00394.png,133.93096923828125,50.97822952270508,0,255
train_00395.png,65.37548065185547,81.97146606445312,0,255
train_00396.png,84.91230773925781,59.62998962402344,0,252
train_00397.png,123.11830139160156,48.80654525756836,0,255
train_00398.png,145.6761016845703,59.25033187866211,10,255
train_00399.png,135.49258422851562,53.75507736206055,0,255
train_00400.png,229.19906616210938,41.65131759643555,68,255
train_00401.png,109.49848175048828,28.10316276550293,53,177
train_00402.png,70.0098876953125,81.52494049072266,0,255
train_00403.png,120.72066497802734,77.90803527832031,0,255
train_00404.png,96.63273620605469,45.027931213378906,30,255
train_00405.png,69.32230377197266,78.48136901855469,0,255
train_00406.png,156.2169952392578,51.09829330444336,0,253
train_00407.png,128.8068389892578,50.65182113647461,0,255
train_00408.png,72.85347747802734,82.19493865966797,0,255
train_00409.png,60.94682693481445,73.5672607421875,0,255
train_00410.png,136.69387817382812,60.93094253540039,5,255
train_00411.png,118.74282836914062,37.728309631347656,22,255
train_00412.png,112.07660675048828,40.93028259277344,17,231
train_00413.png,66.63304901123047,75.13614654541016,0,255
train_00414.png,184.95535278320312,54.272891998291016,73,255
train_00415.png,104.27949523925781,81.74304962158203,0,253
train_00416.png,132.00741577148438,53.295684814453125,0,255
train_00417.png,138.49290466308594,48.42900085449219,0,255
train_00418.png,127.14078521728516,25.292531967163086,17,196
train_00419.png,143.859130859375,67.69561767578125,0,255
train_00420.png,61.17115783691406,70.4456558227539,0,255
train_00421.png,113.03125,44.13923645019531,0,255
train_00422.png,169.29591369628906,51.158447265625,0,255
train_00423.png,242.82374572753906,30.45589828491211,99,255
train_00424.png,134.367431640625,52.29955291748047,0,255
train_00425.png,61.92729568481445,66.00726318359375,0,255
train_00426.png,118.56273651123047,56.83592987060547,0,255
train_00427.png,121.10347747802734,59.71734619140625,26,255
train_00428.png,69.41031646728516,75.1215591430664,0,255
train_00429.png,131.0331573486328,47.243675231933594,0,255
train_00430.png,103.72831726074219,52.18948745727539,14,237
train_00431.png,179.2054443359375,33.11651611328125,27,249
train_00432.png,161.59861755371094,52.7868537902832,0,255
train_00433.png,93.32796478271484,81.89371490478516,0,255
train_00434.png,123.48612976074219,51.26012420654297,0,255
train_00435.png,142.8305206298828,71.6825180053711,0,255
train_00436.png,95.97592163085938,100.03102111816406,0,255
train_00437.png,81.80931091308594,87.36085510253906,0,255
train_00438.png,133.72218322753906,77.89520263671875,0,255
train_00439.png,106.61216735839844,31.561115264892578,2,216
train_00440.png,67.39891815185547,76.19550323486328,0,255
train_00441.png,110.4931411743164,63.50360107421875,0,255
train_00442.png,146.55357360839844,78.02660369873047,0,255
train_00443.png,165.00653076171875,34.28144073486328,43,224
train_00444.png,141.4125518798828,40.24758529663086,40,254
train_00445.png,120.7989501953125,49.591922760009766,0,255
train_00446.png,169.69252014160156,62.94447708129883,56,255
train_00447.png,79.19124603271484,94.24019622802734,0,255
train_00448.png,92.05508422851562,50.676021575927734,0,255
train_00449.png,106.08346557617188,101.8785400390625,0,255
train_00450.png,97.3230209350586,27.296432495117188,11,199
train_00451.png,77.5090103149414,84.23202514648438,0,255
train_00452.png,105.20288848876953,69.3983383178711,0,255
train_00453.png,159.73915100097656,73.61137390136719,18,255
train_00454.png,103.26522827148438,25.870283126831055,11,193
train_00455.png,143.32293701171875,58.39283752441406,0,255
train_00456.png,147.9468231201172,43.16500473022461,0,255
train_00457.png,147.22361755371094,60.36774444580078,34,238
train_00458.png,118.65752410888672,61.386756896972656,0,255
train_00459.png,139.00852966308594,47.45891571044922,0,235
train_00460.png,105.68192291259766,50.2841796875,0,254
train_00461.png,128.25949096679688,69.0149917602539,0,255
train_00462.png,68.0573959350586,75.37824249267578,0,255
train_00463.png,159.6057891845703,46.612361907958984,29,252
train_00464.png,89.05692291259766,82.22650146484375,0,255
train_00465.png,123.82063293457031,86.82098388671875,0,252
train_00466.png,139.2481689453125,48.63566970825195,10,255
train_00467.png,226.3806610107422,34.11005401611328,107,255
train_00468.png,167.347900390625,42.86660385131836,51,252
train_00469.png,118.1036376953125,73.39949035644531,0,254
train_00470.png,128.36990356445312,46.153934478759766,0,199
train_00471.png,142.4901885986328,78.57625579833984,0,231
train_00472.png,129.53770446777344,52.19087600708008,0,255
train_00473.png,132.5357208251953,48.88772964477539,8,252
train_00474.png,92.01068115234375,79.6265869140625,0,255
train_00475.png,79.10004425048828,81.70632934570312,0,255
train_00476.png,153.18438720703125,38.88372802734375,34,254
train_00477.png,104.3954086303711,49.54230880737305,0,226
train_00478.png,109.09048461914062,74.24427795410156,0,255
train_00479.png,136.218505859375,62.18180465698242,15,255
train_00480.png,129.0601043701172,59.52758026123047,21,255
train_00481.png,142.5543670654297,49.745811462402344,0,255
train_00482.png,102.05229949951172,46.36541748046875,0,253
train_00483.png,142.4554443359375,57.39390563964844,14,254
train_00484.png,80.47480773925781,79.74809265136719,0,255
train_00485.png,101.49059295654297,103.11764526367188,0,255
train_00486.png,128.17706298828125,55.77559280395508,0,249
train_00487.png,121.52798461914062,58.03423309326172,32,255
train_00488.png,112.59143829345703,22.614429473876953,25,169
train_00489.png,62.04296875,71.08773040771484,0,255
train_00490.png,142.68287658691406,62.258907318115234,3,254
train_00491.png,75.68877410888672,84.60919952392578,0,255
train_00492.png,222.79185485839844,44.957088470458984,70,255
train_00493.png,153.132568359375,72.1075210571289,0,246
train_00494.png,174.9606170654297,52.68324279785156,61,255
train_00495.png,90.49226379394531,88.98297119140625,0,255
train_00496.png,118.1863021850586,55.60982131958008,0,255
train_00497.png,64.37962341308594,65.37904357910156,0,255
train_00498.png,126.23358154296875,42.33412170410156,17,222
train_00499.png,74.84136199951172,39.8837776184082,0,193
train_00500.png,155.84852600097656,48.88239669799805,20,255
train_00501.png,100.65872192382812,43.06989669799805,0,253
train_00502.png,150.76243591308594,48.21580505371094,0,255
train_00503.png,132.4335174560547,53.11616897583008,0,255
train_00504.png,61.29926681518555,71.02589416503906,0,255
train_00505.png,213.6752166748047,42.40474319458008,91,255
train_00506.png,145.66421508789062,56.25050354003906,31,241
train_00507.png,152.8265380859375,43.3971061706543,0,255
train_00508.png,168.78562927246094,61.63426208496094,58,255
train_00509.png,78.72847747802734,77.46884155273438,0,255
train_00510.png,114.6396713256836,53.55329513549805,0,252
train_00511.png,141.58554077148438,49.69572067260742,0,255
train_00512.png,95.82038879394531,43.62794876098633,0,217
train_00513.png,119.63360595703125,67.8370132446289,0,211
train_00514.png,161.28077697753906,58.7772216796875,29,255
train_00515.png,112.19467163085938,49.38698959350586,7,255
train_00516.png,62.700653076171875,79.9244155883789,0,255
train_00517.png,114.86407470703125,38.87105941772461,30,208
